"","X","PC_outcome","DistName","RUC.code","Pop..2020","Change_2010.20_pct","total_poverty_percent","child_poverty_percent","Percent_college_grads_county_19","unemployment_2019","unemployment_2020","pct_state_median_HH_income","Enrollment","FreeElig_mean","RedcEligQty_mean","PaidEligQty_mean","abuse_neglect_investigations","DISTRICT.CUMULATIVE.YEAR.END.ENROLLMENT","DISTRICT.DISCIPLINE.RECORD.COUNT","X05.OUT.OF.SCHOOL.SUSPENSION","X06.IN.SCHOOL.SUSPENSION","Charter","n_students","st_pct_black","st_pct_hisp","st_pct_white","st_pct_native","st_pct_asian","st_pct_pac","st_pct_mult","st_pct_ecodis","st_pct_englishlearners","st_pct_speced","st_pct_bilingual","st_pct_careertech","st_pct_gifted","tot_staff_fte","tot_teach_fte","staff_pct_centraladmin","staff_pct_schooladmin","staff_pct_profsupport","staff_pct_teach","staff_pct_educaides","staff_pct_aux","avg_salary_central","avg_salary_school","avg_salary_prof","avg_salary_teach","staff_pct_minority","stud_teach_ratio","teach_pct_5underexp","teach_avgexp","teach_pct_advdegrees","teach_turnover_rate","teach_pct_black","teach_pct_hisp","teach_pct_white","teach_pct_native","teach_pct_asian","teach_pct_pac","teach_pct_mult","teach_pct_reged","teach_pct_speced","teach_pct_compeduc","teach_pct_esl","taxable_value_per_student_17","local_tax_rate_18","tot_operating_reevenue","rev_pct_state","rev_pct_local","rev_pct_fed","tot_other_rev","fund_balance","net_assets_charter","tot_expend_1819","tot_opexpend_per_student","exp_pct_basiced","exp_pect_speced","exp_pct_state","exp_pct_esl","exp_pct_cartecheduc","exp_pct_gifted","exp_pct_athletics","exp_pct_hsallotment","exp_pct_kinder","exp_pct_na","ani_per_stu","st_pct_minority","teach_pct_minority","st_to_teach_minority","lin_resid"
"558",558,-2.10998046470095,"LEGGETT ISD",6,50123,10.4,16.7,26.6,13.1,4.8,8.7,78.7,101.375,0.00266600920447074,0,0,0,239,0.292307692307692,0.0871794871794872,0.164102564102564,0,195,11.3,20.5,65.1,0.5,0,0,2.6,85.6,4.1,10.3,4.1,36.9,4.6,31.8,16.8,1,2.1,0,52.9,12.6,31.4,100942,100942,0,45922,18.3,11.6,46.6,9.1,23.8,35.3,5,0,95,0,0,0,0,83.4,5.9,0,0,568592,1.18,11973.1179487179,39.4,46.3,14.3,0,5292.08717948718,0,21528.2051282051,12048,38.8,5.9,13.6,0.6,5.2,0.2,1.7,0.6,0,33.3,0,34.9,5,29.9,-2.36122026673545
"559",559,0.183454049460096,"LEON ISD",8,15719,-6.4,14.4,22.2,14,4.4,7.8,78.9,351.0625,0.000353215947099304,3.32602198664937e-05,0.00032387613337677,0,749,0.0981507823613087,0.0184921763869132,0.0298719772403983,0,703,0.9,32.1,64,0.1,1.6,0,1.3,51.5,13.2,8.4,12.9,39.8,7.7,116.3,61.3,0.9,3.1,5.2,52.7,5,33.1,112208,80749,60696,56091,15.2,11.5,20.8,17.9,25.1,19.8,1.6,4.8,90.4,0,0,0,3.2,79.7,6.2,4.5,0,956475,1.25,15846.6614509246,16.9,77.8,5.3,0,15447.6258890469,0,14936.3684210526,11743,42.8,4.3,6.2,1.5,3.7,0.5,4,0.6,1.8,34.7,0,36,9.6,26.4,0.197599986926192
"560",560,1.17020764738398,"LEONARD ISD",6,35662,5.2,13.2,16.1,17.4,2.7,4.7,87.6,220.8125,0.000149320578691184,2.85627366143862e-05,0.000120673336938886,0,910,0.0744186046511628,0,0.0569767441860465,0,860,1.3,19.9,71,1.2,0,0,6.6,55.8,5.9,11,5.8,30.3,6.7,126.4,65.9,3,3,8.4,52.2,10.9,22.6,77054,79136,60684,51340,10.4,13,24.1,13.3,22.2,10.9,4.5,2,90.4,1.5,0,0,1.5,75.5,4.5,3,0,203793,1.17,11593.0058139535,64.1,29.6,6.3,0,2733.08372093023,0,11336.6837209302,10684,45.1,5,7.7,0.2,5.2,0.2,6.7,1.9,1.1,27,0,29,9.5,19.5,0.852416538217424
"561",561,1.67014057346813,"LEVELLAND ISD",6,21537,-6.1,15.5,19.7,15.8,2.9,7.9,79.9,483.25,3.7877756773787e-05,5.21739130434783e-06,1.53698802772527e-05,0.00660869565217391,3084,0.283826086956522,0.048,0.186782608695652,0,2875,3.1,73.5,22.1,0.2,0.3,0,0.7,69.4,7.5,15.5,7,34.7,5.6,420.7,222.5,1.4,3.4,4.6,52.9,19.3,18.5,99195,74204,53235,47414,40.7,12.9,34.6,12.1,18.8,18.6,1.3,22.4,74.9,0.9,0,0,0.4,66.3,15.5,6.1,3.8,379658,1.388,13262.2796521739,38.3,42.8,18.9,0,2480.46017391304,0,12491.4925217391,10514,35.7,16.7,11.1,0.9,3.8,0.1,3,0.8,2,25.9,0.00660869565217391,77.8,25,52.8,2.36706565211242
"562",562,-0.196881514033472,"LEVERETTS CHAPEL ISD",3,52214,-2.1,15.4,20.4,15.5,3.6,7.3,87.5,79.6666666666667,0.00138826014787989,0,5.43232231779086e-05,0,252,0.195744680851064,0,0.174468085106383,0,235,6.8,42.6,46,0,0,0,4.7,77.9,26,11.5,26,26.8,0.9,46.2,25.1,2.8,5.1,1.8,54.4,14.1,21.8,122879,68496,56873,53976,14.8,9.3,15.9,20.4,32.4,0.5,4,4,88.1,0,4,0,0,81.3,7.7,0,4,116104,1.17,13629.7361702128,78,13.3,8.7,0,3322.44255319149,0,13646.9191489362,12334,44,5.4,8.6,0.7,4.3,0.1,2.7,0.5,1.8,31.9,0,54.1,12,42.1,0.0216914183424208
"563",563,2.70637477231457,"LEWISVILLE ISD",1,906422,36.8,6.5,7.1,45.1,3,6.5,141.9,805.070075757576,9.05386127088023e-08,1.62540288164207e-08,1.89969398127628e-07,0.000230392627435922,54630,0.173735240472305,0.0205433426130364,0.132418162618796,0,52085,11.1,30.5,38.8,0.4,15,0.1,4.2,33.7,18.6,13.8,19.8,20.1,11.4,6313.6,3605.7,1.1,3.1,11.1,57.1,9.7,17.9,110767,86380,68096,59902,26.7,14.4,25.8,12.8,28.2,12.9,5.6,12,78.3,0.6,2,0.1,1.4,65.3,14,0,7.3,678879,1.408,12463.3090717097,10.4,81.5,8.2,0,807.223653643083,0,15476.5643083421,9709,49.6,15.5,3.7,2,2.3,1.2,1.4,1,0.9,22.4,0.000230392627435922,61.3,21.7,39.6,0.593508104607929
"564",564,0.56928350299259,"LEXINGTON ISD",6,17478,5.2,10.7,16.1,14.6,2.6,4.9,92.5,350.791666666667,0.000109163676220762,3.07386874866035e-05,0.000176465619116247,0,1158,0.264957264957265,0.0474833808167142,0.204178537511871,0,1053,6.1,18.2,70.1,0.6,0.1,0.3,4.7,42.3,2,10.6,1.7,35.5,5.7,152.4,82.4,2,3.9,7.2,54.1,9.1,23.7,93206,69333,59950,51499,11.4,12.8,31.4,13,8.9,26.9,3.5,3.5,93,0,0,0,0,73.4,7.3,3.5,0.2,390874,1.3,11926.5384615385,48.2,44,7.8,0,3817.86799620133,0,11404.5878442545,10199,41.7,10.2,5.6,0.2,6.6,1.1,4.1,1.9,0.2,28.4,0,30,7,23,0.528070916852022
"565",565,1.49546475172299,"LIBERTY HILL ISD",1,609017,44.1,5.4,6.5,41.3,2.8,5.9,144.7,829.604166666667,6.87995355777383e-06,1.18459284658055e-06,2.69292753639572e-05,0.00739371534195933,5209,0.104333538714315,0.0121174779215445,0.0868761552680222,0,4869,1.6,22.5,70.6,0.2,1.2,0.2,3.7,21.6,4.1,11.2,4.3,27.2,4.8,638.5,322,1.2,2.6,10.5,50.4,11.7,23.6,106013,77240,60158,51546,16.3,15.1,33.5,11,22.4,14.6,0,7.1,92.3,0,0.3,0,0.3,80.7,8.8,0.7,1.4,450514,1.54,11218.3199835695,26,68.5,5.6,0,1489.82419387965,0,20783.8108441158,9160,48.7,14.9,2.9,0.2,3.3,0.4,3.2,0.9,0.9,24.7,0.00739371534195933,29.4,7.7,21.7,0.50924532116468
"566",566,0.702197921056027,"LIBERTY ISD",1,91628,21.1,14.4,19,9.7,5,10.6,83.2,564.40625,6.66961976845521e-05,6.79776433857192e-06,3.67164703996295e-05,0,2425,0.361908970393283,0.033141847105612,0.231992929739284,0,2263,14.7,39.1,41.2,0.2,0.7,0.1,4.1,62,17.8,13,15.2,27.9,8.4,356.7,138.2,1.7,1.7,7.3,38.7,21.8,28.7,106297,91549,65897,54383,24.7,16.4,41.7,11.8,14.3,20.5,7,10.8,82.3,0,0,0,0,63.3,7.6,3.2,12,394551,1.394,13863.0044189129,34.5,46.7,18.9,0,4518.22138753867,0,16008.9549270879,11636,29.3,22.2,8.7,3.2,3.5,0.3,2.6,0.2,1.9,28.3,0,58.9,17.8,41.1,0.759382509769054
"567",567,-0.868875544120982,"LIBERTY-EYLAU ISD",3,92893,0.4,16.8,23.3,20.6,4.4,7.4,80,608.71875,0.000102664134014142,0,0,0,2646,0.753593429158111,0.0180698151950719,0.628747433264887,0,2435,54.2,6.3,31.6,0.6,0.2,0.5,6.6,84.2,2.4,13.4,2.4,24.7,2.9,392.7,191,2.6,3.1,7.9,48.6,17.5,20.3,92332,70721,61946,53019,42.7,12.7,25.1,14.3,28.9,22.9,28.5,2.1,67.8,0.5,1,0,0,66.7,13.3,9.2,1.6,213656,1.37,14767.1572895277,57.3,26.1,16.7,0,1547.83326488706,0,12629.163449692,10433,36.7,12.5,10.2,0.1,5.4,0.4,4.2,1.2,2.7,26.8,0,68.4,32.1,36.3,-0.185642615675815
"568",568,-0.489198729533401,"LIFE SCHOOL",1,2613539,10.4,14,20.9,31.5,3.5,7.7,96.5,765.046875,1.19389156738917e-05,2.35402616064722e-06,1.00852694395241e-05,0.0442699036058551,5853,0.203141735094609,0.0790789003927169,0.113352374152089,1,5602,45.8,38.5,12.6,0.2,0.2,0,2.7,64.3,9.6,11.1,9.4,24.5,4.6,652.6,356.6,1.8,3.6,15.9,54.6,11.6,12.4,140732,68628,63370,53097,41.4,15.7,54.7,7.3,27.6,23.9,23.1,12.9,60.2,0.6,1.1,0,2.2,77.1,8.8,0.3,1.1,0,0,10973.117815066,88.8,3.4,7.7,0,0,237.467690110675,10645.7443770082,9768,42.7,9.6,7.2,0.5,3.6,0.3,3.6,1.9,0,30.8,0.0442699036058551,87.4,39.9,47.5,0.408416501616047
"569",569,1.76192460336319,"LINDALE ISD",3,233479,11.3,12.9,17.8,26.4,3.3,6.8,93,708.708333333333,1.58078434517844e-05,2.71980500546271e-06,2.12497920740645e-05,0.0270078180525942,4464,0.213930348258706,0.0191897654584222,0.184790334044065,0,4221,5.5,16.7,71.3,0.6,1.3,0,4.6,44.2,3.7,11.9,3.6,27,8.6,622.5,288.4,1.3,2.4,7.9,46.3,13.5,28.5,113668,73232,57046,50761,11.9,14.6,27.7,13.2,23.7,13.9,1,1.7,96.5,0.3,0,0,0.3,74.9,7,7,0,330089,1.39,10395.5996209429,45.5,45.7,8.8,0,1471.69888651978,0,13855.579246624,8877,41.9,12.6,8,0.4,4.3,0.8,3.7,1.8,0.5,26,0.0270078180525942,28.7,3.3,25.4,1.4894960760048
"570",570,-7.25151879473451,"LINDEN-KILDARE CISD",6,28454,-6.6,17.3,23.6,16.4,4.3,7.9,69.5,0,0,0,0,0.00762195121951219,742,0.30640243902439,0.0426829268292683,0.221036585365854,0,656,17.7,8.2,67.4,0.2,0.6,0,5.9,65.1,4.4,11.9,4.4,37.5,7.5,125.6,68.2,3.2,3,7.2,54.3,21.2,11.1,83029,73363,49312,48383,18.2,9.6,20.5,16.2,23.8,13.9,7.3,0,92.7,0,0,0,0,63,11.2,9.1,0.5,332488,1.17,12966.6859756098,52.7,36.6,10.7,0,5404.66463414634,0,12510.7454268293,11182,35.3,14.9,11.3,0.2,7.2,0.6,4.3,1.3,0.1,24.9,0.00762195121951219,32.6,7.3,25.3,-7.08596820517532
"571",571,1.9300852283345,"LINDSAY ISD",6,41668,8.4,12.7,18.4,20.9,2.8,7.1,95.5,253.5625,9.50474947989239e-05,3.25670350199358e-05,0.000851085181854323,0,525,0.0196463654223969,0,0,0,509,0.6,2.8,92.5,1.2,1.6,0,1.4,11.8,0,9.6,0.2,47.5,7.3,66.2,40.9,3,3.5,8.2,61.8,7.6,15.9,92724,81942,56127,49287,0,12.4,26.4,15,19.1,16,0,0,97.6,0,0,0,2.4,79.5,4.2,2.4,0,892644,1.04,11252.3379174853,9.1,88,2.9,0,8362.6463654224,0,10702.2946954813,9781,48.2,2.7,2.7,0,6.1,0.3,6.8,1,0,32.1,0,7.6,2.4,5.2,1.45870758423884
"572",572,-0.826164232134572,"LINGLEVILLE ISD",4,42545,12.3,15.2,18.9,31.5,3.2,5.7,82.8,282.5,0.0017777652029576,0.000282933454051607,0.00149168804386097,0.0425531914893617,294,0.0390070921985816,0,0,0,282,0.7,50,49.3,0,0,0,0,56.4,21.6,9.9,21.3,34,9.2,47.6,27.3,2.1,0.2,2.6,57.3,16.8,20.9,111082,70000,62616,48321,14.7,10.3,47.7,10.2,37.7,11.1,0,0,100,0,0,0,0,80.6,3.7,3.7,0,316271,1.114,13326.4574468085,63.1,30,6.9,0,7543.12056737589,0,11940.1808510638,10998,47.4,3.3,8.8,0.7,4.4,0.2,2.9,1.1,0,31.2,0.0425531914893617,50.7,0,50.7,-0.245429380089959
"573",573,1.80899507567107,"LIPAN ISD",1,61598,20.4,9.2,14.8,26.4,3.4,6.6,116.4,220.25,0.000586496881443431,5.4953954370864e-05,0.000491050539641405,0,467,0.054421768707483,0,0.054421768707483,0,441,0.2,12.5,85.3,0,0,0.2,1.8,49.7,3.9,7.9,3.9,33.1,4.3,64.4,37.8,1.6,3.9,7,58.7,7.9,21,121392,73414,72016,52217,6.2,11.7,37.8,11.1,15.9,27.7,0,2.6,94.7,2.6,0,0,0,84.7,8,0,0.4,388379,1.48,12123.5623582766,49,45.8,5.2,0,3446.74603174603,0,11106.9591836735,9593,50.4,4.6,7.1,0.2,5.4,0.4,3,0.7,1.6,26.7,0,14.7,5.2,9.5,1.34533467556462
"574",574,0.525376827218707,"LITTLE CYPRESS-MAURICEVILLE CISD",2,84808,3.6,12.5,18.7,15.5,5.1,10.5,98.3,0,0,0,0,0.000311526479750779,3448,0.506230529595016,0.0336448598130841,0.23613707165109,0,3210,7.2,11.6,76,0.3,1.4,0.1,3.4,51.4,2.7,13.6,2.6,28.7,3.2,496,237,1,2.6,7,47.8,13,28.6,107112,80277,60687,49125,4.4,13.5,29.4,12.9,14.9,15.3,1.7,3,94.9,0,0,0,0.4,65.9,12.4,4.5,0.6,313051,1.56,19478.7345794393,59.6,23.2,17.2,0,6904.16230529595,0,12499.7819314642,10179,35.5,17.4,8,0.1,4.4,4.1,2.3,2.8,0.8,24.6,0.000311526479750779,24,5.1,18.9,0.0851045456152425
"575",575,-0.161685549969945,"LITTLE ELM ISD",1,906422,36.8,6.5,7.1,45.1,3,6.5,141.9,1007.921875,6.44890512059224e-06,1.36212188152897e-06,7.75432219394418e-06,0.00149123897104511,8583,0.240959363738039,0.0290791599353796,0.157449981359513,0,8047,17.5,38.4,35,0.4,3.8,0.2,4.6,49.4,18.1,8.9,21.3,29,6.2,875.9,461.2,1.2,3,11.2,52.7,8,24,146164,92562,71225,56709,36.2,17.4,37.5,10.1,30.2,22.8,7.5,16.8,72.7,0.2,2,0.2,0.7,71.6,9.2,3.3,6,486395,1.64,12774.9399776314,21,70.8,8.3,0,2637.97825276501,0,18453.0196346465,9307,49.3,11.5,3.9,0.9,3.4,0.4,2.3,1.2,0.3,26.9,0.00149123897104511,64.9,27.4,37.5,-1.22586512747558
"576",576,0.563180193985457,"LITTLEFIELD ISD",6,13045,-6.7,18.5,26.1,14.4,3.8,5.2,66.7,321.65625,0.000194193594543245,0,0,0,1356,0.178710178710179,0,0.147630147630148,0,1287,4.6,73.9,20,0.2,0.3,0,1.1,73,7.1,11.7,7.1,27.6,2.6,192.1,95.4,1.4,3.1,4.1,49.6,19.1,22.6,126068,88252,65581,50033,39.7,13.5,26.2,14.9,12.7,12.5,2.1,17.8,80.1,0,0,0,0,75.7,8.1,8.5,0,141569,1.04,13159.4553224553,61.7,22.8,15.4,0,5143.52059052059,0,11628.0303030303,10175,40.4,12.4,14.2,0.3,3.4,0.2,3.8,0.8,1.2,23.2,0,80.1,19.9,60.2,1.16079734653441
"577",577,-0.2365185826854,"LIVINGSTON ISD",6,50123,10.4,16.7,26.6,13.1,4.8,8.7,78.7,578.303571428571,3.5947910878911e-05,0,7.44382799024351e-07,0,4386,0.357934508816121,0.0589420654911839,0.194962216624685,0,3970,9.8,25.3,60.4,0.3,0.7,0.1,3.4,55,9.7,11.2,9.4,32.4,3.9,526,266.5,1.7,3.9,7,50.7,13.7,23,97950,73915,60573,54410,13.4,14.9,32.2,11.7,14.3,23.7,3.8,4.9,90.6,0,0,0,0.8,75,10.1,5,2.4,392053,1.39,12287.9007556675,39,44.5,16.5,0,3694.93501259446,0,11727.8539042821,10071,38,12.2,9.1,0.8,4.6,0.2,2.8,0.7,2.4,29.2,0,39.6,9.5,30.1,-0.169309508953561
"578",578,1.40682123815112,"LLANO ISD",7,21243,10.1,10.8,20.7,25.3,3.5,5.7,86.8,449.15625,0.00010538417588598,2.83960386948136e-06,3.49819269675406e-05,0,1952,0.222473178994918,0.0316205533596838,0.111236589497459,0,1771,1.1,27,68.1,0.3,0.6,0.1,2.9,65.3,8.2,12.4,8.1,27.3,4.3,285.1,140,1.4,3.2,9,49.1,11.9,25.5,119914,83818,64170,53001,9.7,12.7,21.6,14.7,24.1,17.7,0,6.4,90.4,0.7,0.4,0,2.1,75.2,11.2,0.7,0.2,2022667,1.158,14717.1055900621,5.7,82.7,11.5,0,5974.40203274986,0,14368.989271598,11493,39.6,12,8.1,0.2,3.7,0.2,4.3,0.6,1.1,30.2,0,32,9.6,22.4,1.20471988062583
"579",579,-0.595266125113454,"LOCKHART ISD",1,45883,20.5,14.4,20.5,14.6,3.4,6.3,86.3,697.819444444444,1.38874595574329e-05,4.39737634230796e-07,4.17677094624076e-06,0.000814199641752158,6549,0.479889268848722,0.0242631493242143,0.233349617326168,0,6141,2.8,77.6,17.6,0.3,0.3,0,1.4,70.9,28.6,10.9,27,32.2,5.3,701.2,376.3,1.4,3,14.1,53.7,7.9,19.9,120326,78471,61853,53563,45.1,16.3,51.1,8.8,19.9,26.4,3.5,32,62.1,0.3,1,0.5,0.5,67.2,10.1,2.8,12.9,200228,1.332,10255.2859469142,57.3,29.1,13.6,0,2240.06187917277,0,10480.0265429083,9003,38.3,13.4,9.5,1.6,3.2,0.4,2.1,3.5,1,27.1,0.000814199641752158,82.4,37.8,44.6,-0.110582929532211
"580",580,0.192713564153467,"LOCKNEY ISD",6,5402,-16.2,17.3,30.3,15.9,4.4,6.2,70.3,112.46875,0.000564935839892902,0,1.86474229585774e-05,0,498,0.0751708428246014,0,0.0501138952164009,0,439,1.4,78.4,19.1,0,0.2,0.2,0.7,77,5.9,10.3,5.9,28,3.6,87.3,43.9,1.1,3.4,4,50.2,15.1,26.1,115000,87643,65036,50382,39.9,10,34.3,12.3,5.3,35.8,2.3,35.9,61.9,0,0,0,0,82.5,3.4,6.7,0,265467,1.308,16184.3690205011,57.1,33.3,9.6,0,8819.02733485194,0,16878.013667426,12752,42.3,5.9,14.6,0.3,4,0.2,3.8,0.7,0.9,27.4,0,80.9,38.2,42.7,0.618339306552358
"581",581,-7.85677637337661,"LOHN ISD",7,7630,-7.9,17.6,26.4,17.3,5.2,7.5,67.6,78.375,0.0143124543462381,0,0,0,92,0,0,0,0,74,0,39.2,60.8,0,0,0,0,78.4,1.4,16.2,1.4,33.8,0,26.7,14,7.1,3.3,0,52.6,7.5,29.5,56363,65000,0,55490,29.2,5.3,35,18.1,22.2,61.4,0,14.1,85.9,0,0,0,0,77.4,4.3,3.8,0,377416,1.185,32730.0945945946,61.7,32.2,6.1,0,18502.7027027027,0,26133,23821,38.8,4.3,11.9,0,7,0.2,2.8,0.3,1.5,33.3,0,39.2,14.1,25.1,-7.19709918405796
"582",582,-0.181532534002542,"LOMETA ISD",2,21627,9.9,12.4,19.2,19.9,3.3,5.4,91.8,306.625,0.00263693122694163,0,0,0.0674486803519062,411,0.131964809384164,0,0.126099706744868,0,341,5.9,53.4,38.1,1.2,0.6,0,0.9,75.4,11.7,13.8,11.4,33.1,0.9,53.1,25.4,4.8,1.5,8.2,47.8,20.7,16.9,67991,67000,47714,49848,28,13.4,15.7,16.5,26.1,16,0,15.7,78.9,3.9,1.5,0,0,78.6,3.5,1.7,0,447223,1.337,15241.5923753666,39.6,30.1,30.3,0,2061.37829912023,0,12306.366568915,12724,33.9,5.4,21.1,1,4.2,0.3,2.9,0.8,0.1,30.3,0.0674486803519062,62,21.1,40.9,0.295371830737348
"583",583,1.56906829861328,"LONDON ISD",2,353178,3.8,16.5,23.1,21.8,4.1,9,87.6,302.138888888889,3.13657407407408e-05,2.9320987654321e-06,0.000175520833333333,0.0333333333333333,1240,0.0158333333333333,0,0.0125,0,1200,1.5,51.7,41.2,0.2,3.7,0.1,1.8,14.3,0.8,5.4,0.8,28.4,10.5,133.7,76.3,1.5,4,10,57,0,27.5,110385,76070,54156,50956,49.4,15.7,26.2,11.2,36.1,14.7,1.3,36.7,60.7,0,1.3,0,0,88.7,3.7,0,0,343681,1.304,13972.7016666667,40.6,56.3,3.1,0,5997.1,0,20120.315,8950,41.6,7.7,2.2,0,4.4,0,5.9,2.4,1.9,33.8,0.0333333333333333,59,39.3,19.7,1.4498589978825
"584",584,0.353526046059899,"LONE OAK ISD",1,99956,16.1,14.8,20.3,19.9,3.6,6.5,89.8,335.791666666667,0.000122282019597641,2.63787043661117e-05,0.000192568776014568,0.030241935483871,1066,0.0604838709677419,0,0.0483870967741935,0,992,1.9,12.7,82,0.6,0.2,0.3,2.3,38.7,2,16,2,30.3,8.1,180.5,87.4,1.7,3.9,4.7,48.4,8.9,32.5,102455,72868,51517,50302,8.8,11.4,26.3,12.6,25.1,26.2,2.3,0,97.7,0,0,0,0,82.6,6.1,3.5,0,231027,1.31,12307.25,61.8,31.4,6.8,0,2455.40120967742,0,12577.1350806452,11337,39.1,11.4,6.7,0,4.6,0.2,3.6,0.9,1.5,31.9,0.030241935483871,18,2.3,15.7,0.225686655084943
"585",585,0.258342790219258,"LONGVIEW ISD",3,124239,2.1,16.5,24.2,21.3,3.7,8.3,83,652.461538461538,7.32737840242895e-06,2.10699355683889e-07,1.36429800732053e-06,0.00070085270412335,9220,0.233967994393178,0.076159327181404,0.138885644200444,0,8561,35,40.1,19.1,0.5,1.4,0.2,3.7,74.8,22,8.4,22,24.4,5,1202.4,599.3,1.6,2.5,8.9,49.8,14,23.2,112210,80814,60160,52995,54.7,14.3,35.8,12.6,27.7,24.5,30.4,13.2,53.9,0.2,0.8,0,1.5,61.1,7.3,7.7,9.8,476454,1.513,12943.5831094498,25.2,55.9,18.9,0,4138.18070318888,0,12313.548417241,9955,41.8,10.3,15.5,0.5,2.6,0.7,2.6,0.6,0,25.5,0.00070085270412335,80.9,46.1,34.8,0.726027626543336
"586",586,-1.23117523252664,"LOOP ISD",7,21598,23.2,13.2,19.5,11.4,2.4,5.6,104.9,157,0.00451336768225892,0,0.00185605906933344,0,165,0,0,0,0,157,0,36.9,63.1,0,0,0,0,54.8,10.2,5.7,10.2,40.1,3.8,32.1,17.9,3.1,3.1,1.4,55.7,9.1,27.6,88400,75000,60487,50731,21.3,8.8,11,16.2,13.8,1.9,0,5.4,94.6,0,0,0,0,85.6,1.6,2.7,1.4,1503420,1.344,21473.0891719745,4.6,91,4.5,0,18451.0318471338,0,19714.7579617834,19286,44,1,7.9,0.2,3,0.1,4.4,0.4,0,39,0,36.9,5.4,31.5,-1.273263345335
"587",587,1.06631528248225,"LORENA ISD",2,260579,10.9,18,22.6,24.2,3.3,6.2,79.8,431.53125,3.53250924227288e-05,6.91143112618606e-06,9.91559985570161e-05,0.00858614768174013,1810,0.0789925586720092,0,0.0520892959358901,0,1747,1.8,16.2,77.6,0.5,0.4,0.1,3.5,25.2,1.6,10.5,1.6,27.9,8.4,248,125.4,1.8,3.5,8.8,50.6,12.5,22.9,107864,76554,63038,51800,6.4,13.9,28.5,13.1,22.2,16,0.8,3.2,95.2,0,0.8,0,0,77.3,6.7,7,0.8,277052,1.534,11166.3239839725,49.9,44.1,6,0,3288.45220377791,0,10968.6966227819,9519,45.2,11,5.2,0.5,4.2,0.7,4,1,1.4,26.9,0.00858614768174013,22.5,4.8,17.7,0.961845359558511
"588",588,0.695721584660685,"LOS FRESNOS CISD",2,421017,3.6,25.5,36.3,17.3,5.5,10.2,63.9,0,0,0,0,0.00525722868944799,11180,0.306233571160345,0.0715358618099887,0.105895606458881,0,10652,0.2,96.5,2.9,0,0.2,0,0.1,79.1,19.1,12.2,17.8,33.4,7.4,1550.2,664.2,0.9,2.3,9.2,42.8,12,32.7,107873,77057,65555,56858,91.3,16,18.2,14,32.6,6,0.8,84.9,13.7,0.2,0.5,0,0,52.9,8.8,0,18.4,162272,1.19,11703.3731693579,62.5,23.6,13.9,0,2310.89429215171,0,11168.1297408937,10402,44.1,9.9,10.1,0.7,4.4,0.2,2.1,0.8,1.1,26.8,0.00525722868944799,97,86.4,10.6,1.44016806710476
"589",589,0.171757204904841,"LOUISE ISD",4,41570,0.7,16.4,21.5,18,3.4,6.8,77.9,174.833333333333,0.000352283379966957,5.98554178980207e-05,0.000212620738204909,0,548,0.149338374291115,0,0.113421550094518,0,529,4.9,59.5,34.4,0.2,0.6,0,0.4,64.5,12.7,6.2,12.7,35,4.2,79.6,42.5,1.3,3.9,2.7,53.4,11.3,27.4,105121,86205,58122,57326,29.8,12.4,27.7,12.7,4.3,19,0,18,82,0,0,0,0,76.1,5.2,8.4,0,513740,1.17,11530.9697542533,36,58.5,5.5,0,2492.70888468809,0,11855.2930056711,11342,43.4,5.9,7.7,0.8,6.7,0.3,3.1,0,1.6,30.6,0,65.6,18,47.6,0.598191961076856
"590",590,3.49613201694398,"LOVEJOY ISD",1,1064465,36.1,6.1,6.8,52.3,3.1,6.3,151.2,519.9375,9.08310212709737e-07,1.13951644867222e-07,2.64549478134496e-05,0.00850574712643678,4438,0.0632183908045977,0.00505747126436782,0.0551724137931034,0,4350,3.1,8.6,74.6,0.7,8.2,0,4.7,3.3,0.9,8.7,0.8,33.9,19.7,614.7,292.8,1.5,3,11.2,47.6,6.5,30.3,160903,93063,73863,58959,17.8,14.9,29.5,12,32.3,16.8,1.3,5.1,90.9,0.3,1.7,0,0.7,74.9,8.9,1.5,0,557343,1.67,13895.4165517241,16.5,80.2,3.3,0,1879.59770114943,0,15853.4531034483,11434,44.6,11.9,2.9,0,3.3,4.3,3,0.8,0,29.2,0.00850574712643678,25.3,9.1,16.2,1.32664392614404
"591",591,0.0110258994390942,"LOVELADY ISD",7,22066,-7,20.9,28.8,15.2,3.1,5.3,68.1,258.125,0.0004486012394524,6.90529821162502e-05,0.000486531750755692,0.00394477317554241,542,0.0887573964497041,0,0.0769230769230769,0,507,9.7,13.2,73.2,0.2,0.2,0,3.6,45.6,0.6,10.8,0.6,46.2,4.7,85.5,50,1.5,4.7,1.2,58.5,8.2,26,119227,74546,68366,49890,13.9,10.1,27.8,15.4,14.3,21.8,0,2,96,0,2,0,0,71.4,4.8,8.7,0,493274,1.04,12038.9191321499,45,47.8,7.2,0,3088.31755424063,0,12258.7889546351,10921,44.5,5.7,6.6,0.3,7.3,0.3,3.7,0.7,0,31,0.00394477317554241,26.9,4,22.9,0.162291658141335
